title,image,description
Revivez la seconde étape de la Coupe du monde de biathlon : cinq Français dans le top 10,https://img.lemde.fr/2019/12/13/0/0/4464/2976/110/74/60/0/7064150_d2a29c1780794a73b87f879d7b35f4c0-d2a29c1780794a73b87f879d7b35f4c0-0.jpg,Le quintuple champion olympique Martin Fourcade a fini seulement à la 10e place. Son compatriote Emilien Jacquelin s’installe pour la première fois de sa carrière sur le podium.
« C’est devenu intimidant » : la ministre des sports Roxana Maracineanu chahutée lors d’un match de football de 3e division,https://img.lemde.fr/2019/12/12/0/0/5230/3486/110/74/60/0/83dfeab_5208422-01-06.jpg,Une vidéo montre la ministre prise à partie par des supporteurs lors d’un match entre le Red Star et l’US Quevilly-Rouen.
"Quentin Fillon Maillet, l’autre menace du biathlon français",https://img.lemde.fr/2019/11/28/0/4/4920/3280/110/74/60/0/4786fa6_4JHyAmSDfrboCV7md30OqVEa.jpg,"Longtemps dans l’ombre de Martin Fourcade, le Jurassien s’est révélé l’hiver dernier et vise l’or en individuel aux Mondiaux cette saison."
Coupe du monde féminine 2023 : quatre candidatures pour organiser le Mondial,https://img.lemde.fr/2019/12/13/0/14/2272/1515/110/74/60/0/68e0de2_FW1_SOCCER-WORLDCUP-_1213_11.JPG,"Le Brésil, la Colombie, le Japon et l’Australie - Nouvelle-Zélande – par une candidature conjointe – ont déposé des dossiers pour organiser la prochaine compétition de football."
Le boxeur Souleymane Cissokho n’oublie pas son histoire,https://img.lemde.fr/2019/12/13/0/0/3301/2201/110/74/60/0/79bab99_0RNAzmF7WeNFFSkS7GlL4tFt.jpg,"Le champion de France des welters donne de son temps et de sa personne pour son association « Secteur Sport Éducation ». A Paris, où il a grandi, et à Dakar, où il est né."
"Claude Puel : « Etre viré, je m’en fous »",https://img.lemde.fr/2019/12/12/0/0/5314/3542/110/74/60/0/402305d_QymgfyCo8XDW7jqt6TWbysHu.jpg,"L’entraîneur de l’AS Saint-Etienne décrypte, pour « Le Monde », le métier tel qu’il le conçoit."
Football : le groupe audiovisuel espagnol Mediapro réaffirme ses ambitions face à Canal+,https://img.lemde.fr/2019/12/13/0/123/4859/3236/110/74/60/0/16cc16d_JWbO7_xDybhYoS7q1VbFaP38.jpg,"Le futur diffuseur de la Ligue 1 pour la période 2020-2024 vise entre 3 et 3,5 millions d’abonnés."
"Ligue Europa : Rennes sauve l’honneur, Saint-Etienne sans victoire et sans qualification",https://img.lemde.fr/2019/12/12/0/0/2336/1557/110/74/60/0/c3f93ee_5211233-01-06.jpg,"Rennes s’est imposé face à la Lazio Rome, Saint-Etienne s’est incliné à Wolfsburg pour la dernière journée de la première phase de la compétition européenne."
"Jeux olympiques 2024 : les épreuves de surf auront lieu à Tahiti, « sur la plus belle vague du monde »",https://img.lemde.fr/2019/12/11/0/0/5472/3648/110/74/60/0/e812e65_5202644-01-06.jpg,"Le Comité d’organisation de Paris 2024 a officialisé son choix, jeudi. Le site de Teahupoo, réputé pour offrir l’une des vagues les plus puissantes et périlleuses du monde, a été retenu."
Dopage : une information judiciaire ouverte contre la marathonienne Clémence Calvin,https://img.lemde.fr/2019/12/11/0/0/5472/3648/110/74/60/0/7dfa87c_PUjOd-NonfSv4I3rcVl_s_H9.jpg,"Suspendus quatre ans, l’athlète française et son compagnon et entraîneur, Samir Dahmani, sont soupçonnés par la justice d’une infraction à la législation sur les produits dopants."
Dopage : les désillusions de l’ancien cycliste Christophe Bassons,https://img.lemde.fr/2019/12/12/69/0/4548/3032/110/74/60/0/330c186_xNiXUl7EPgSq2CSXidn4IucG.jpg,"L’ancien coureur cycliste, las du temps perdu à débusquer les dopés, quitte l’Agence française de lutte contre le dopage. Il va se consacrer à la prévention."
L’alpinisme est désormais inscrit au patrimoine immatériel de l’Unesco,https://img.lemde.fr/2015/07/17/0/31/1986/1324/110/74/60/0/63cbd25_5965367-01-07.jpg,"La France, l’Italie et la Suisse se sont alliées pour promouvoir cette pratique bicentenaire auprès du Comité intergouvernemental de sauvegarde du patrimoine immatériel de l’Unesco."
Ligue des champions : Neymar retrouve le sourire avec le PSG,https://img.lemde.fr/2019/12/11/0/43/3118/2079/110/74/60/0/b59407e_AI_SOCCER-CHAMPIONS-PSG-GAL-REPORT_1211_1F.JPG,Le Brésilien du Paris-Saint-Germain a largement contribué au facile succès (5-0) sur Galatasaray. De quoi conclure en beauté le premier tour de la Ligue des champions.
"« Stardust Odyssey », une odyssée au microscope",https://img.lemde.fr/2019/11/29/0/300/3240/2160/110/74/60/0/e45e825_i5FSKahzMhcrhtPIDJJDB6ft.jpg,Une vidéo d’animation défie les lois cinématographiques en présentant le plus petit personnage 3D au monde.
Repérez les planètes à l’œil nu en décembre,https://img.lemde.fr/2019/12/02/120/0/1260/838/110/74/60/0/0168030_o-GkzaABnXGqn1YIjjzyQUPj.jpg,"Jupiter, Vénus et Saturne sont visibles après le coucher du Soleil, alors que Mars et Mercure embellissent la fin de la nuit."
Comment est apparue la mystérieuse corne du scarabée bousier,https://img.lemde.fr/2019/11/29/2/97/1943/1294/110/74/60/0/72a41b2_5VUDvbKz60L0sFBVUNgLu-wi.jpg,Une équipe américaine a montré que cet appendice s’est développé grâce aux mêmes gènes que ceux qui pilotent la formation des ailes.
Maladie de Parkinson : quand la stimulation cérébrale profonde expose à la noyade,https://img.lemde.fr/2019/05/27/262/0/2953/1965/110/74/60/0/51d3f78_UeEZ30RqUO4Kj4UXuL16kbVf.jpg,"La neurostimulation, destinée à réduire les symptômes moteurs de la maladie de Parkinson, peut entraver la nage et exposer la personne au risque de noyade."
"« Les données numériques des usagers, tout comme leur créativité, sont volées »",https://img.lemde.fr/2019/12/02/1022/0/4252/2830/110/74/60/0/bad3405_IDB3XaQbAquewY-gTZk9HwEo.jpg,"Pionnier du big data, le chercheur américain Michael Jordan critique la captation massive et incrémentale de données personnelles pour alimenter les algorithmes d’intelligence artificielle."
Un chiot de 18 000 ans et autres infos scientifiques,https://img.lemde.fr/2019/11/29/0/0/968/644/110/74/60/0/9ece52e_ti5E1W9-LFeD3w23Fy-CJfWI.jpg,"Au menu de la 373e sélection hebdomadaire : des lionceaux momifiés découverts en Egypte, bientôt de nouveaux astronautes pour l’ESA, un rein de 7,4 kilogrammes, etc."
L’Europe investit dans la science spatiale,https://img.lemde.fr/2019/11/29/1/77/1618/1079/110/74/60/0/7236646_pmE8gTMyosyp8K56iyQxSLtM.jpg,"Le budget de 14,4 milliards d’euros décroché par l’Agence spatiale européenne pour les trois années à venir va permettre de financer de nombreuses missions scientifiques."
Ces stèles qui bouleversent l’histoire de l’Ethiopie,https://img.lemde.fr/2019/11/29/0/81/948/632/110/74/60/0/1269d15_IhgtK2pmF5oCHuCPOsxT8sZX.jpg,La découverte de stèles funéraires musulmanes datant du Moyen Age pose de nombreuses questions sur l’implantation de l’islam dans la région.
Ce patient qui ne sait plus nommer les couleurs,https://img.lemde.fr/2019/11/28/55/165/1203/802/110/74/60/0/0b58990__lOTguJCXhhEeq6890xgUrYH.jpg,"Portrait en BD d’un patient frappé d’anomie, un accident neurologique rare."
Des scientifiques ont détecté dans notre galaxie un trou noir qu’ils ne savent pas expliquer,https://img.lemde.fr/2019/11/27/21/0/1024/682/110/74/60/0/1b35c3a_lQYUByTUA6Amqx9V0tpvg3mo.jpg,"LB-1 a une masse 68 fois supérieure à celle du Soleil, une bizarrerie qui pourrait signifier qu’il n’a pas été créé par une supernova."
"La lutte contre le VIH passe par un soutien aux communautés, plaide Onusida",https://img.lemde.fr/2019/11/27/1/0/3495/2330/110/74/60/0/57b0260_wQUJtyKIEjMLAj6KtI4xwmov.jpg,"Le rapport annuel de l’agence onusienne souligne les progrès accomplis mais aussi les obstacles restant à franchir face à l’infection par le VIH, qui a touché 1,7 million de personnes en 2018."
L’art de voyager léger des microsporidies,https://img.lemde.fr/2019/11/20/25/0/523/347/110/74/60/0/3d27606_R0S77LU6jApAJxhf0eepSOQ9.jpg,"Dimensions micrométriques, génome ultracompact, rares fonctions métaboliques… Les microsporidies sont les parasites champions toutes catégories de la miniaturisation."
Grève du 17 décembre : 615 000 personnes ont manifesté en France selon le ministère de l’intérieur,https://img.lemde.fr/2019/12/17/1/0/3680/2453/110/74/60/0/5177192_RWAVfqJy5Z_azQsjk5ireDaF.JPG,"Les cortèges ont souvent rassemblé moins de manifestants que le 5 décembre. A Paris, en revanche, la manifestation a connu sa plus forte affluence depuis le début du mouvement."
Réforme des retraites : « La France n’a pas la culture du compromis »,https://img.lemde.fr/2019/12/10/15/0/3500/2333/110/74/60/0/3d3d428_JPP11_FRANCE-PROTESTS-PENSIONS_1210_1A.JPG,"Dans sa chronique, Michel Noblecourt, éditorialiste au « Monde », analyse les difficultés des responsables syndicaux et politiques à se placer dans une démarche de conciliation."
"Retraites : aux Etats-Unis, plus de pensions publiques que de capitalisation",https://img.lemde.fr/2019/12/16/1/0/3500/2333/110/74/60/0/9c8c7e0_qjH4kmxsm9HV4-AjmKzW1iFT.jpg,"Selon une enquête réalisée par Harris, les retraités américains déclarent que 61 % de leur revenu vient de leur retraite publique. Quant aux fonds de pension, ils sont privilégiés par les plus riches et les fonctionnaires."
"Manifestations contre la réforme des retraites : « Ce qui se joue en ce moment, c’est un besoin de solidarité et de service public »",https://img.lemde.fr/2019/12/17/1/0/3680/2453/110/74/60/0/5bd9a40_vYdaJjcBP6fF9gI8A8QmI2X-.JPG,"Le nombre de participants aux rassemblements en France est inférieur à celui du 5 décembre. La manifestation parisienne, en revanche, a connu sa plus forte affluence depuis le début du mouvement."
Retraites : la droite joue son va-tout,https://img.lemde.fr/2019/12/17/0/0/4326/2884/110/74/60/0/a5e4019_7Kk_qOO5ztmJwHMo6b-4O0Fr.jpg,"Les Républicains voient dans la réforme « un rendez-vous de crédibilité » pour leur parti, sans pour autant parvenir, pour l’heure, à infléchir l’opinion."
Le « point » de défiance qui sape l’adhésion à la réforme des retraites,https://img.lemde.fr/2019/12/11/2/0/5000/3333/110/74/60/0/f2fed7a_SLVKmsFTmZOcaf0Tg_57PhmJ.JPG,"Parmi les critiques les plus courantes formulées par les manifestants contre le projet du gouvernement, le manque de fiabilité sur la valeur du point, une donnée-clé pour déterminer le montant des futures pensions."
Les féministes s’affichent ensemble pour dire non à une réforme des retraites « sexiste »,https://img.lemde.fr/2019/12/17/0/0/5749/3833/110/74/60/0/db28718_RGaxwTXGmXUYY-iMbpYfcfS9.jpg,"Trois cents personnes ont assisté lundi à Paris, à un meeting sur le thème « Femmes et retraites », organisé à l’initiative de la députée de Seine-Saint-Denis, Clémentine Autain."
"A Grenoble, le match Piolle-Carignon électrise la campagne municipale",https://img.lemde.fr/2019/12/16/0/2/3192/2128/110/74/60/0/8d0ccf6_5231189-01-06.jpg,Le maire écologiste sortant Eric Piolle et l’ancien ministre RPR Alain Carignon ont disputé lundi le premier round de leur duel électoral à l’occasion d’un conseil municipal ultra-médiatisé.
"Au procès du couple, l’aplomb inoxydable d’Isabelle Balkany",https://img.lemde.fr/2019/12/11/38/0/4842/3228/110/74/60/0/da6a516_5201996-01-06.jpg,"Le couple comparaît en appel après avoir été jugé coupable de fraude fiscale en septembre. Patrick Balkany a été condamné à quatre ans de prison avec incarcération immédiate, sa femme à trois ans ferme."
"La Cour des comptes préconise, comme Beauvau, une réforme de la préfecture de police",https://img.lemde.fr/2019/12/16/0/0/5568/3712/110/74/60/0/3fdf0eb_D9NmFaafqLHN-ZDU9uTyyOf7.jpg,"Dans un rapport publié lundi, la Cour des comptes souligne un « chevauchement des compétences » entre les services parisiens et leurs homologues de la place Beauvau."
Grève du 17 décembre : le trafic SNCF et RATP restera fortement perturbé mardi,https://img.lemde.fr/2019/12/15/0/8/3483/2322/110/74/60/0/183915a_GGGPAR02_FRANCE-PROTESTS-PENSIONS_1215_11.JPG,"La SNCF prévoit un TGV sur quatre et un Transilien sur cinq, tandis que huit lignes de métro resteront fermées à Paris."
"Fareed Zakaria, pourfendeur de la « démocratie illibérale »",https://img.lemde.fr/2019/12/16/339/0/2425/1612/110/74/60/0/213c302_KowcmySxJxvk_DZv05ruRn-p.jpg,"Journaliste et géopoliticien, cet intellectuel américain d’origine indienne fut le premier à conceptualiser ce phénomène. Selon lui, la démocratie ne se limite pas au vote mais implique un Etat de droit et un respect des contre-pouvoirs."
"Démission de Jean-Paul Delevoye : les syndicats saluent un « homme de dialogue », l’opposition applaudit",https://img.lemde.fr/2019/12/06/0/0/3500/2333/110/74/60/0/4dec15e_GGG-BTE07_FRANCE-PROTESTS-PENSIONS_1206_11.JPG,"Le « Monsieur retraites » du gouvernement a quitté son poste de haut-commissaire aux retraites, lundi, après une semaine de révélations sur ses activités et mandats non déclarés."
"Bertrand Landrieu, ancien directeur du cabinet du président Chirac, est mort",https://img.lemde.fr/2019/12/16/0/0/921/614/110/74/60/0/395049c_Eo2obOo4NHAjdt0rn3dWTqUn.jpg,"Ce haut fonctionnaire a fait la connaissance de l’ancien chef de l’Etat en 1973 et a dirigé son cabinet à l’Elysée entre 1995 et 2002. Fidèle parmi les fidèles, il restera auprès de Jacques Chirac après son départ du pouvoir, en 2007. Il est mort le 6 décembre, à l’âge de 74 ans."
"Jean-Paul Delevoye, haut-commissaire aux retraites, démissionne",https://img.lemde.fr/2019/12/10/0/0/3600/2400/110/74/60/0/1c41418_Mbb8IPEn-rJv5QIoA9G4Otz8.jpg,"Mis en cause après la révélation de plusieurs omissions dans sa déclaration d’intérêts, M. Delevoye a décidé de partir « de sa propre initiative », selon l’Elysée."
La SNCF annonce mardi les trains qui circuleront ce week-end,https://img.lemde.fr/2019/12/16/0/0/5568/3712/110/74/60/0/64c6858_5229846-01-06.jpg,"La SNCF s’est engagée à indiquer, dès mardi, aux personnes ayant réservé des places sur des grandes lignes du jeudi 19 au dimanche 22 décembre si leur train circule et, dans le cas contraire, quelle alternative leur proposer."
Municipales à Paris : une dernière campagne électorale pour les Tiberi,https://img.lemde.fr/2019/12/16/0/4/4920/3280/110/74/60/0/ff9d319_-BhwsvPN9CGBomKMnNyUfgzS.jpg,"Dominique Tiberi s’apprête à conduire une liste indépendante dans le 5e arrondissement, avec le soutien actif de son père, ancien maire de Paris."
« Ça hurle et ça klaxonne. Les gens deviennent des bêtes ! » : plongée dans le chaos urbain d’un Paris éprouvé par la grève,https://img.lemde.fr/2019/12/09/2/0/5000/3333/110/74/60/0/476e33d_uK1m9e7_VuKIk-avbtpAbqeA.JPG,"La mobilisation contre la réforme des retraites, lancée le 5 décembre, met à l’épreuve les nerfs des automobilistes et des usagers des transports en Ile-de-France."
"Jean-Paul Delevoye, un haut-commissaire de plus en plus gênant pour le gouvernement",https://img.lemde.fr/2019/12/11/0/0/3600/2400/110/74/60/0/1447df8_I-M39yJ1AByLE8fE8Ps3G8Bt.jpg,La Haute Autorité pour la transparence de la vie publique doit décider mercredi si elle saisit la justice concernant les multiples « oublis » de M. Delevoye dans sa déclaration d’intérêts.
Réforme des retraites : le gouvernement recevra mercredi les organisations syndicales et patronales,https://img.lemde.fr/2019/12/13/16/0/2861/1907/110/74/60/0/acc1768_5217893-01-06.jpg,"Ces rendez-vous interviendront au lendemain d’une nouvelle journée de grève et de manifestations, mardi 17 décembre."
Les ventes de Noël à l’épreuve des grèves,https://img.lemde.fr/2019/11/27/0/0/5568/3712/110/74/60/0/6121b21_S-HZJ4LrJyw2ke7XzXbgWby8.jpg,"A une semaine du réveillon, les commerçants parisiens s’inquiètent de la prolongation du mouvement social. La vente en ligne devrait atteindre 20 milliards d’euros fin décembre."
Réforme de la haute fonction publique : les propositions-chocs de la mission Thiriez,https://img.lemde.fr/2019/12/16/734/0/5500/3663/110/74/60/0/d371ce9_cmqr2SWBBxQOPcfxI12LH-Fe.jpg,Le rapport qui doit être remis en janvier à Emmanuel Macron prévoit notamment une refonte profonde de l’ENA.
Grève dans les transports : plus de 600 km de bouchons en Ile-de-France lundi matin,https://img.lemde.fr/2019/12/09/0/0/5472/3648/110/74/60/0/8bc9c28_5187465-01-06.jpg,Les transports publics de la région parisienne sont toujours très perturbés lundi 16 décembre par le mouvement de grève contre la réforme des retraites.
Myriam Revault d’Allonnes : « Le macronisme est une politique de l’insensible »,https://img.lemde.fr/2019/12/12/21/0/4437/2958/110/74/60/0/70591a0_e55c997d6b7c442ba1d6d53bcfbc3df4-e55c997d6b7c442ba1d6d53bcfbc3df4-0.jpg,"En dépit de ses appels à la solidarité, notamment pour défendre la réforme des retraites, l’exercice du pouvoir par Emmanuel Macron relève d’une conception managériale de la société et de l’individu, analyse la philosophe Myriam Revault d’Allonnes dans un entretien au « Monde »."
« Réforme des retraites : les conseillers du prince sont déçus »,https://img.lemde.fr/2019/12/12/0/0/5760/3840/110/74/60/0/b957e86_DHoeCFXweOWuMwSsCHU7AqYP.jpg,"Répondant à Philippe Aghion, Antoine Bozio, Philippe Martin et Jean Pisani-Ferry, quatre économistes affirment, dans une tribune au « Monde », qu’un système universel à points, même appliqué dans sa « pureté », ne fera qu’accroître les inégalités."
"Réforme des retraites : entre le gouvernement et les syndicats, la bataille de l’opinion",https://img.lemde.fr/2019/12/11/4/0/5900/3933/110/74/60/0/4e2bc73_eNRFtyYaAJzIuSBmhp6yZmL8.jpg,"Dix jours après le début du mouvement, le soutien des Français à la grève est stable. Chaque camp reste ferme, avec en perspective le blocage des transports pendant les fêtes."
"Sydney asphyxiée par des fumées toxiques, les médecins tirent la sonnette d’alarme",https://img.lemde.fr/2019/12/17/0/0/3000/2000/110/74/60/0/c3427cc_5_sU_QfcEBqzIMwJ_Qi16nE6.jpg,"La pollution de l’air dans la plus grande ville australienne causée par les incendies est jusqu’à onze fois supérieure à un niveau estimé « dangereux », selon les médecins australiens."
"Il y a trente ans au Québec, le premier féminicide de masse revendiqué",https://img.lemde.fr/2019/12/04/0/150/1620/1080/110/74/60/0/87bbd11_0qGeaMohKaBG0nPV3ZCGofsg.jpg,"Le soir du 6 décembre 1989, un homme armé d’un fusil semi-automatique tuait 14 femmes à l’université de Montréal. Retour sur cet événement marquant de l’histoire canadienne, avec la sociologue et historienne Mélissa Blais."
Comment la lutte contre les féminicides bouleverse les pratiques de la justice,https://img.lemde.fr/2019/12/02/492/0/1958/1305/110/74/60/0/1415fc0_PHOiFB_Tx7ehJSYlqDrF6SCf.jpg,Des formations voient le jour pour faire travailler ensemble des professionnels confrontés aux violences conjugales. Reportage au tribunal d’Aix-en-Provence.
Violences conjugales: les associations déplorent l’absence de moyens dégagés par le Grenelle,https://img.lemde.fr/2019/11/25/0/0/5749/3833/110/74/60/0/c7d45d5_dW2vWYsW-trU_jHVuIy-mh28.jpg,"Les mesures annoncées par Matignon pour lutter contre les violences conjugales sont encore trop floues ou limitées, dénoncent certaines associations. Et l’absence d’enveloppe budgétaire supplémentaire déçoit."
"« La levée du secret médical en cas de violences conjugales est une fausse bonne idée, car le médecin est le dernier confident »",https://img.lemde.fr/2019/11/26/0/0/5133/3422/110/74/60/0/511629e_hUQiY8ul4aSWuDbVvA3z0UaA.jpg,"Luc Frémiot, ex-procureur de Douai, analyse dans un entretien au « Monde » les mesures du Grenelle."
Violences conjugales : un outil « d’évaluation du danger » pour la police et la gendarmerie,https://img.lemde.fr/2019/11/25/0/0/5749/3833/110/74/60/0/9c006e1_ydqOjaVvSgE8STPeR0HuJsEG.jpg,Le gouvernement va mettre en place un questionnaire permettant aux policiers et gendarmes d’évaluer le danger auquel sont exposées les femmes au sein de leur couple.
"Les arbitrages du Grenelle contre les violences conjugales : des mesures, mais sans plus de moyens",https://img.lemde.fr/2019/11/25/0/0/5749/3833/110/74/60/0/591e5b7_vXKmJVjjoX_W6unJI_6Zolul.jpg,"Secret médical, prise en compte de l’emprise… le gouvernement a détaillé ses mesures. Mais sur les questions de budget, la déception risque d’être au rendez-vous."
Un directeur adjoint de campagne de Trump condamné à de la prison ferme pour mensonge,https://img.lemde.fr/2019/12/17/77/0/5400/3600/110/74/60/0/b4f97df_ea11f92681b74c62b92eaf67d7f9646a-ea11f92681b74c62b92eaf67d7f9646a-0.jpg,Rick Gates avait pourtant largement coopéré avec les enquêteurs dans les investigations menées sur les soupçons d’interférence russe dans la campagne présidentielle de 2016.
"Sydney asphyxiée par des fumées toxiques, les médecins tirent la sonnette d’alarme",https://img.lemde.fr/2019/12/17/0/0/3000/2000/110/74/60/0/c3427cc_5_sU_QfcEBqzIMwJ_Qi16nE6.jpg,"La pollution de l’air dans la plus grande ville australienne causée par les incendies est jusqu’à onze fois supérieure à un niveau estimé « dangereux », selon les médecins australiens."
"Blocages, affrontements… Vives tensions à Saint-Martin à propos d’un plan prévoyant de nouvelles zones non constructibles",https://img.lemde.fr/2019/12/17/0/40/2419/1613/110/74/60/0/c6e8086_0IRjay5syiAjWWsmxkuQDH8-.jpg,La mobilisation contre le plan de prévention des risques naturels paralyse la collectivité caribéenne depuis le 12 décembre.
Retraites : encore de fortes perturbations du trafic SNCF et RATP mercredi,https://img.lemde.fr/2019/12/16/0/0/5568/3712/110/74/60/0/bbf879b_5229847-01-06.jpg,"Au 14e jour de la grève illimitée contre la réforme des retraites, la SNCF prévoit un TGV sur trois et un train Intercités sur six. A Paris, huit lignes de métro seront fermées."
"A Lyon, un internaute d’extrême droite condamné à six mois de prison avec sursis pour injures racistes et sexistes",https://img.lemde.fr/2018/07/19/323/738/2790/1860/110/74/60/0/65aa6b8_25661-g717m1.44yuk.jpg,"Sylvain C. faisait partie des milliers d’internautes ayant harcelé la journaliste Julie Hainaut, dans le sillage du site néonazi Démocratie participative, dont l’administrateur court toujours."
« Star Wars » : comment la « prélogie » est devenue culte sur Internet,https://img.lemde.fr/2019/12/09/397/69/340/226/110/74/60/0/c47f1b4_SYf-7443vwkyZU5nReBO-Lxo.png,"Pour une génération qui a grandi avec les épisodes I, II et III de « Stars Wars », la « prélogie » est devenue aussi culte que les films originaux. Et surtout, bien plus drôle."
Affaire Benalla : Vincent Crase en garde à vue dans l’enquête sur le contrat russe,https://img.lemde.fr/2019/12/17/0/0/3840/2560/110/74/60/0/4c4c4e7_whjBDoOvVVN6Xm1pnnxeSFlk.jpg,"Ce gendarme réserviste, ex-salarié du parti présidentiel La République en marche (LRM) et ex-collaborateur ponctuel de l’Elysée, a été placé en garde à vue mardi."
"Manifestations contre la réforme des retraites : « Ce qui se joue en ce moment, c’est un besoin de solidarité et de service public »",https://img.lemde.fr/2019/12/17/1/0/3680/2453/110/74/60/0/5bd9a40_vYdaJjcBP6fF9gI8A8QmI2X-.JPG,"Le nombre de participants aux rassemblements en France est inférieur à celui du 5 décembre. La manifestation parisienne, en revanche, a connu sa plus forte affluence depuis le début du mouvement."
Les prévisions de croissance française en demi-teinte de l’Insee,https://img.lemde.fr/2019/12/17/0/0/5616/3744/110/74/60/0/5addbe9_vGNkCJoAYPwT8M-m24gbp8PG.jpg,"En France, la croissance devrait s’établir à 1,3 % en 2019, selon l’Insee. L’institut de conjoncture table sur des hausses du PIB de 0,2 % et de 0,3 % pour les deux premiers trimestres de 2020."
Vivarte tire (enfin) un trait sur sa dette,https://img.lemde.fr/2019/05/23/185/0/4254/2832/110/74/60/0/b3627e4_HVGvVTEdPZRvqty4Q6eQ-HCG.jpg,"Douze ans après un rachat financé par un endettement extrême, le propriétaire de La Halle et de Minelli espère un nouveau départ."
Jean-Paul Delevoye avait déclaré son cumul de fonctions à la HATVP dès octobre 2017,https://img.lemde.fr/2019/12/11/700/988/1998/1332/110/74/60/0/a23a0d1_8j0sDzji5itmmNq4pquKJW1K.jpg,"Matignon se défend de tout « manquement » concernant le cumul de rémunérations pratiqué par l’ancien haut-commissaire à la réforme des retraites. Selon nos informations, celui-ci l’avait pourtant signalé dès 2017."
Réforme des retraites : six questions sur le système par points au cœur des inquiétudes,https://img.lemde.fr/2019/12/10/0/0/5899/3933/110/74/60/0/e097edd__fuuk8PTHyUBtWV5EK2Oq6Fc.jpg,Le passage à un mode de calcul des retraites par points dans le régime universel voulu par le gouvernement suscite de nombreuses interrogations.
Grève : la SNCF assure que tous les voyageurs ayant un billet de TGV pour ce week-end pourront se déplacer,https://img.lemde.fr/2019/12/16/68/0/3500/2333/110/74/60/0/70dfc6d_v3q6dXSjloyNCqRlfOSHzM-P.jpg,"Plus de la moitié des passagers auront leur train confirmé, 15 % replacés dans un train partant le même jour et un tiers devront échanger leur billet."
Brésil : la mairie de Rio en cessation de paiements,https://img.lemde.fr/2019/12/17/0/0/3276/2184/110/74/60/0/3886113_6UEwOiG_JDNNg_Hvaeoii_ou.jpg,"Surendettée, la municipalité est en proie à une grève des services de santé depuis une semaine, en raison de salaires impayés."
SNCF : les erreurs d’un tract comparant cheminots français et allemands,https://img.lemde.fr/2019/12/17/0/0/900/600/110/74/60/0/10ed3a0_pmCycFKlxOHUIuzd3pm1D_qN.jpg,"En pleine grève contre la réforme des retraites, un message très partagé dénonce les avantages des agents de la SNCF, alors qu’il comporte de nombreuses erreurs et contre-vérités."
"Grève du 17 décembre : Marseille, Toulouse, Bordeaux, Grenoble… combien de manifestants dans les villes de France ?",https://img.lemde.fr/2019/12/17/69/0/606/404/110/74/60/0/133ae51_YxaOZ0P2Rn9PkeV3TC4F1uFL.PNG,"Près d’une semaine après la présentation de la réforme des retraites par Edouard Philippe, de nombreux rassemblements avaient lieu mardi dans toute la France."
Le pape François lève le secret pontifical sur les abus sexuels au sein de l’Eglise catholique,https://img.lemde.fr/2019/12/15/0/0/2173/1449/110/74/60/0/a35e2ff_2a4260b7a79f46eabee2b48d0f753589-2a4260b7a79f46eabee2b48d0f753589-0.jpg,"Les informations sur les dénonciations, procès et verdicts concernant les agressions sexuelles dans l’Eglise seront davantage rendues publiques, a annoncé le Vatican mardi."
Retraites : la CGT revendique des coupures d’électricité à travers la France,https://img.lemde.fr/2014/09/10/0/4/4248/2832/110/74/60/0/ill_4485045_049b_000_par6378949.jpg,"Selon RTE, près de 50 000 foyers ont été privés de courant en Gironde dans la nuit de lundi à mardi, puis 40 000 foyers à Lyon, 37 000 à Nantes et 40 000 à Orléans au cours de la journée de mardi."
"Au Liban, l’élite politique reste sourde à la colère de la rue",https://img.lemde.fr/2019/12/16/0/0/5472/3648/110/74/60/0/097ff48_5232314-01-06.jpg,Les manifestations continuent pendant que les partis politiques peinent à trouver un premier ministre.
"Au nord-est du Nigeria, « un désengagement d’Action contre la faim aurait un effet dramatique sur la population »",https://img.lemde.fr/2019/12/17/0/0/3532/2355/110/74/60/0/8fe1ec2_nM3ibbboKlItVNci5HrgqTkN.jpg,"Le président de l’ONG, Pierre Micheletti, pousse un cri d’alarme après l’assassinat de quatre membres d’ACF par un groupe armé."
La marine chinoise met en service son second porte-avions,https://img.lemde.fr/2017/04/27/0/295/3189/2126/110/74/60/0/ccf0a0c_9410-1eezznq.k0cmk21emi.jpg,"Le bâtiment, le premier de conception entièrement chinoise, doit permettre au pouvoir de Xi Jinping de sécuriser la mer de Chine face à l’influence militaire des Etats-Unis dans la région."
"Dopage : contrôlée positive, Ophélie Claude-Boxberger porte plainte pour empoisonnement",https://img.lemde.fr/2019/12/17/0/0/2064/1376/110/74/60/0/bc5fdaa_LjfWt2B36n1cYSQq79au8-_t.jpg,"L’athlète, dont l’échantillon B a confirmé le contrôle positif, a porté plainte devant le parquet de Montbéliard pour « atteinte à l’intégrité physique par administration de substances nuisibles »"
"Après Evo Morales, les nouvelles fractures de la Bolivie",https://img.lemde.fr/2019/12/17/15/0/4273/2848/110/74/60/0/026691f_1nhdL419SuaeA3chlDvtNBSp.jpg,"L’ex-président, exilé en Argentine, mobilise contre lui les Blancs de Santa Cruz. Près de la moitié du pays demeure attachée à lui, mais son propre camp est désormais divisé."
